x,E,dE,index,job,run,basis,xc,external_force,ix_c,ix_n,system,frame,error,msg,type,time,d,cwd,resname_c,resname_n,frame_index
0.614177,-195.9104,4.896044,131,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,881,883,triple,97,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000027) needs to be non-negative\n\n,Error.GmxError,1.698,0.129107,run_6/f-603/ixs-881-883/triple/frame-97,HYP851,GLY852,1
0.6189794,-196.6296,4.888969,131,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,881,883,triple,97,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000027) needs to be non-negative\n\n,Error.GmxError,1.698,0.129107,run_6/f-603/ixs-881-883/triple/frame-97,HYP851,GLY852,1
0.6237817,-197.6394,4.970814,131,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,881,883,triple,97,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000027) needs to be non-negative\n\n,Error.GmxError,1.698,0.129107,run_6/f-603/ixs-881-883/triple/frame-97,HYP851,GLY852,1
0.6285841,-200.1417,4.888387,131,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,881,883,triple,97,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000027) needs to be non-negative\n\n,Error.GmxError,1.698,0.129107,run_6/f-603/ixs-881-883/triple/frame-97,HYP851,GLY852,1
0.6333864,-201.534,5.028463,131,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,881,883,triple,97,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000027) needs to be non-negative\n\n,Error.GmxError,1.698,0.129107,run_6/f-603/ixs-881-883/triple/frame-97,HYP851,GLY852,1
0.1392688,0.0,0.0,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1446819,-0.9827751,0.2689348,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.150095,1.362173,0.3748123,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.155508,7.07313,0.4048015,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1609211,14.58817,0.4702745,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1663342,22.63607,0.6570739,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1717472,30.55985,0.7127246,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1771603,39.30883,1.08142,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1825734,52.5214,2.312762,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1879864,5.529203,6.892627,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1933995,5.529203,6.892627,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1988126,5.529203,6.892627,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2042257,71.15692,2.815602,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2096387,74.75296,2.023713,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2150518,78.82937,2.055893,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2204649,83.90787,2.06662,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2258779,86.60718,2.054938,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.231291,88.24008,2.036052,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2367041,89.20064,2.026202,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2421171,90.10053,2.006237,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2475302,90.34355,1.990854,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2529433,90.1058,2.041712,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2583564,89.78404,2.173655,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2637694,90.07044,2.203707,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2691825,91.3201,2.243118,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2745956,90.79777,2.195865,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2800086,89.2346,2.275312,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2854217,86.32396,2.108479,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2908348,84.76369,2.078829,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.2962478,83.17873,2.073757,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3016609,80.30198,2.069771,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.307074,76.59921,2.086888,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3124871,72.0808,2.087164,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3179001,67.28885,2.107905,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3233132,62.92949,2.106377,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3287263,60.29406,2.107304,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3341393,56.65918,2.094371,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3395524,53.7966,2.111091,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3449655,50.46044,2.143136,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3503785,46.98926,2.114417,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3557916,43.81157,2.136162,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3612047,39.90805,2.133493,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3666178,36.65599,2.176448,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3720308,33.31734,2.168228,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3774439,29.47858,2.349295,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.382857,25.65307,2.511879,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.38827,22.98412,2.511827,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3936831,20.21744,2.509911,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.3990962,18.00939,2.495888,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4045092,15.35159,2.529328,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4099223,12.34622,2.553696,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4153354,9.642269,2.545865,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4207485,7.131217,2.520264,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4261615,4.530541,2.504606,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4315746,1.381693,2.516621,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4369877,-1.299578,2.492935,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4424007,-3.705439,2.467921,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4478138,-6.050976,2.476462,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4532269,-8.348478,2.493593,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4586399,-11.58077,2.458521,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.464053,-13.70548,2.456633,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4694661,-16.58622,2.456787,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4748792,-22.92478,2.456899,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4802922,5.529203,6.892627,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4857053,-26.7882,3.137126,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4911184,-31.14609,3.133692,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.4965314,-32.06801,3.274593,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5019445,-33.689,3.226062,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5073576,-36.80578,3.02132,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5127706,-39.42083,3.064639,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5181837,-41.1822,3.089181,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5235968,-43.57053,3.098958,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5290099,-46.16881,3.088872,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5344229,-48.83227,3.089528,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.539836,-51.77078,3.094453,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5452491,-53.74023,3.044035,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5506621,-55.30445,3.089973,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5560752,-58.32812,3.045386,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5614883,-60.34673,3.022749,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5669013,-62.78174,3.018907,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5723144,-64.60422,3.030746,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5777275,-66.50981,3.038669,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5831406,-68.64226,3.030799,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5885536,-70.98883,3.141192,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.5939667,-72.4858,3.022895,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
